ID,EnumName,DisplayName,IsFamilyInstanceCreatable,IsObsolete,IsAnnotation,IsFamilyFileCreatable,IsVirtual,ForLLM
-2000903,OST_AdaptivePoints_Lines,Adaptive Points Lines,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
-2000902,OST_AdaptivePoints_Planes,Adaptive Points Planes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
-2000901,OST_AdaptivePoints_Points,Adaptive Points Points,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
-2001008,OST_MEPAnalyticalAirLoop,Air Systems,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008014,OST_DuctTerminalTags,Air Terminal Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2008013,OST_DuctTerminal,Air Terminals,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
-2001016,OST_AlignmentStationLabelSets,Alignment Station Label Sets,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001017,OST_AlignmentStationLabels,Alignment Station Labels,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001015,OST_AlignmentsTags,Alignment Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2001012,OST_Alignments,Alignments,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2003330,OST_AlwaysExcludedInAllViews,Always Excluded In All Views,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009618,OST_Analemma,Analemma,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000304,OST_AnalysisDisplayStyle,Analysis Display Style,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000303,OST_AnalysisResults,Analysis Results,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008185,OST_AnalyticSpaces,Analytic Spaces,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008186,OST_AnalyticSurfaces,Analytic Surfaces,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001116,OST_DuctAnalyticalSegmentTags,Analytical Duct Segment Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2001115,OST_DuctAnalyticalSegments,Analytical Duct Segments,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000955,OST_LinkAnalyticalTags,Analytical Link Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2009657,OST_LinksAnalytical,Analytical Links,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009663,OST_AnalyticalMemberTags,Analytical Member Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2009662,OST_AnalyticalMember,Analytical Members,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000956,OST_NodeAnalyticalTags,Analytical Node Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2009645,OST_AnalyticalNodes,Analytical Nodes,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009648,OST_AnalyticalNodes_Lines,Analytical Nodes Lines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009647,OST_AnalyticalNodes_Planes,Analytical Nodes Planes,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009646,OST_AnalyticalNodes_Points,Analytical Nodes Points,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000958,OST_AnalyticalOpeningTags,Analytical Opening Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2009665,OST_AnalyticalOpening,Analytical Openings,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000957,OST_AnalyticalPanelTags,Analytical Panel Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2009664,OST_AnalyticalPanel,Analytical Panels,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000984,OST_AnalyticalPipeConnectionLineSymbol,Analytical Pipe Connection Line Symbol,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000983,OST_AnalyticalPipeConnections,Analytical Pipe Connections,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001114,OST_PipeAnalyticalSegmentTags,Analytical Pipe Segment Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2001113,OST_PipeAnalyticalSegments,Analytical Pipe Segments,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001333,OST_AnalyticalRigidLinks,Analytical Rigid Links,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008090,OST_GbXMLFaces,Analytical Surfaces,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009057,OST_StructConnectionAnchorTags,Anchor Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2009039,OST_StructConnectionAnchors,Anchors,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000547,OST_AnnotationCrop,Annotation Crop Boundary,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
-2000549,OST_AnnotationCropSpecial,Annotation Crop Boundary Sketch,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
-2000923,OST_AppearanceAsset,Appearance Asset,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2006211,OST_ApproachSlabTags,Approach Slab Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2006205,OST_ApproachSlabs,Approach Slabs,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000999,OST_ArcWallRectOpening,Arc Wall Rectangular Opening,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001078,OST_ELECTRICAL_AreaBasedLoads_Tags,Area Based Load Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2000165,OST_AreaColorFill,Area Color Fill,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000168,OST_AreaInteriorFill,Area Interior Fill,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000163,OST_AreaInteriorFillVisibility,Area Interior Fill Visibility,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2005252,OST_AreaLoadTags,Area Load Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2005203,OST_AreaLoads,Area Loads,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000830,OST_AreaPolylines,Area Polylines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000169,OST_AreaReference,Area Reference,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000164,OST_AreaReferenceVisibility,Area Reference Visibility,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009006,OST_AreaReinBoundary,Area Reinforcement Boundary,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009004,OST_AreaReinSketchOverride,Area Reinforcement Sketch Override,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009007,OST_AreaReinXVisibility,Area Reinforcement X Visibility,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000328,OST_AreaReport_Arc_Minus,Area Report Arc Minus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000327,OST_AreaReport_Arc_Plus,Area Report Arc Plus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000326,OST_AreaReport_Boundary,Area Report Boundary,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000325,OST_AreaReport_Triangle,Area Report Triangle,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2003201,OST_AreaSchemes,Area Schemes,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2005020,OST_AreaTags,Area Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2003200,OST_Areas,Areas,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
-2000267,OST_Assemblies,Assemblies,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009658,OST_AssemblyOrigin,Assembly Origin,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009661,OST_AssemblyOrigin_Lines,Assembly Origin Lines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009660,OST_AssemblyOrigin_Planes,Assembly Origin Planes,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009659,OST_AssemblyOrigin_Points,Assembly Origin Points,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000268,OST_AssemblyTags,Assembly Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2001057,OST_AudioVisualDeviceTags,Audio Visual Device Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2001055,OST_AudioVisualDevices,Audio Visual Devices,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-2001351,OST_Automatic,Automatic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000261,OST_WeakDims,Automatic Sketch Dimensions,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000531,OST_AxisX,AxisX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000532,OST_AxisY,AxisY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000533,OST_AxisZ,AxisZ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000127,OST_StairsRailingBaluster,Balusters,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
-2001273,OST_BasePointAxisX,Base Point Axis X,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001274,OST_BasePointAxisY,Base Point Axis Y,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001275,OST_BasePointAxisZ,Base Point Axis Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009632,OST_BeamEndSegment,Beam End Segment,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009631,OST_BeamStartSegment,Beam Start Segment,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009630,OST_BeamAnalytical,BeamAnalytical,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009649,OST_BeamAnalyticalTags,BeamAnalyticalTags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2000971,OST_BeamLocalCoordSys,BeamLocalCoordSys,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001359,OST_Blocks,Blocks,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009056,OST_StructConnectionBoltTags,Bolt Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2009041,OST_StructConnectionBolts,Bolts,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008222,OST_ELECTRICAL_AreaBasedLoads_Boundary,Boundary,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2005301,OST_BoundaryConditions,Boundary Conditions,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2001266,OST_SitePointBoundary,Boundary Point,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009635,OST_BraceEndSegment,Brace End Segment,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2006110,OST_StructuralBracePlanReps,Brace in Plan View Symbols,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2009634,OST_BraceStartSegment,Brace Start Segment,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009633,OST_BraceAnalytical,BraceAnalytical,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009650,OST_BraceAnalyticalTags,BraceAnalyticalTags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2000973,OST_BraceLocalCoordSys,BraceLocalCoordSys,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008145,OST_BranchPanelScheduleTemplates,Branch Panel Schedule Templates,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2006150,OST_BridgeAbutmentHiddenLines,Bridge Abutment Hidden Lines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2006170,OST_BridgeAbutmentTags,Bridge Abutment Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2006130,OST_BridgeAbutments,Bridge Abutments,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-2006154,OST_BridgeArchHiddenLines2021_Deprecated,Bridge Arch Hidden Lines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2006134,OST_BridgeArches,Bridge Arches,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
-2006158,OST_BridgeBearingHiddenLines,Bridge Bearing Hidden Lines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2006178,OST_BridgeBearingTags,Bridge Bearing Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2006138,OST_BridgeBearings,Bridge Bearings,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-2006153,OST_BridgeCableHiddenLines2021_Deprecated,Bridge Cable Hidden Lines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2006173,OST_BridgeCableTags,Bridge Cable Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2006133,OST_BridgeCables,Bridge Cables,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-2006278,OST_BridgeFramingCrossBracingTags,Bridge Cross Bracing Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2006155,OST_BridgeDeckHiddenLines,Bridge Deck Hidden Lines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2006175,OST_BridgeDeckTags,Bridge Deck Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2006135,OST_BridgeDecks,Bridge Decks,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-2006279,OST_BridgeFramingDiaphragmTags,Bridge Diaphragm Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2006156,OST_BridgeFoundationHiddenLines2021_Deprecated,Bridge Foundation Hidden Lines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2006176,OST_BridgeFoundationTags,Bridge Foundation Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2006136,OST_BridgeFoundations,Bridge Foundations,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
-2006241,OST_BridgeFraming,Bridge Framing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2006243,OST_BridgeFramingTags,Bridge Framing Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2006157,OST_BridgeGirderHiddenLines2021_Deprecated,Bridge Girder Hidden Lines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2006137,OST_BridgeGirders,Bridge Girders,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
-2006151,OST_BridgePierHiddenLines,Bridge Pier Hidden Lines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2006171,OST_BridgePierTags,Bridge Pier Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2006131,OST_BridgePiers,Bridge Piers,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-2006152,OST_BridgeTowerHiddenLines2021_Deprecated,Bridge Tower Hidden Lines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2006172,OST_BridgeTowerTags,Bridge Tower Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2006132,OST_BridgeTowers,Bridge Towers,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
-2006281,OST_BridgeFramingTrussTags,Bridge Truss Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2006174,OST_BridgeArchTags,BridgeArchTags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2006177,OST_BridgeGirderTags,BridgeGirderTags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2000202,OST_BrokenSectionLine,Broken Section Line,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008120,OST_HVAC_Load_Building_Types,Building Type Settings,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001241,OST_BuildingUnits,Building Units,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
-2008136,OST_CableTrayCenterLine,Cable Tray Center Line,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008135,OST_CableTrayDrop,Cable Tray Drop,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008140,OST_CableTrayFittingCenterLine,Cable Tray Fitting Center Line,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008127,OST_CableTrayFittingTags,Cable Tray Fitting Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2008126,OST_CableTrayFitting,Cable Tray Fittings,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
-2008134,OST_CableTrayRiseDrop,Cable Tray Rise,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008150,OST_CableTrayRun,Cable Tray Runs,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
-2008131,OST_CableTrayTags,Cable Tray Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2008130,OST_CableTray,Cable Trays,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2147483646,CADImportOrLink,CAD Import/Link,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
-2009008,OST_Cage,Cage,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000539,OST_CalloutBoundary,Callout Boundary,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000538,OST_CalloutHeads,Callout Heads,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2000544,OST_CalloutLeaderLine,Callout Leader Line,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000537,OST_Callouts,Callouts,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
-2000501,OST_Camera_Lines,Camera Lines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000500,OST_Cameras,Cameras,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001000,OST_Casework,Casework,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
-2009515,OST_CaseworkHiddenLines,Casework Hidden Lines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2005001,OST_CaseworkTags,Casework Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2000290,OST_Catalogs,Catalogs,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000543,OST_CeilingsSurfacePattern,Ceiling Surface Pattern,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2005002,OST_CeilingTags,Ceiling Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2000899,OST_CeilingOpening,CeilingOpening,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008173,OST_gbXML_Ceiling,Ceilings,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000038,OST_Ceilings,Ceilings,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
-2000617,OST_CeilingsCutPattern,Ceilings Cut Pattern,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000616,OST_CeilingsDefault,Ceilings Default Common Edges,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000614,OST_CeilingsFinish1,Ceilings Finish 1 [4],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000615,OST_CeilingsFinish2,Ceilings Finish 2 [5],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009503,OST_CeilingsHiddenLines,Ceilings Hidden Lines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000610,OST_CeilingsMembrane,Ceilings Membrane Layer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000611,OST_CeilingsStructure,Ceilings Structure [1],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000613,OST_CeilingsSubstrate,Ceilings Substrate [2],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000612,OST_CeilingsInsulation,Ceilings Thermal/Air Layer [3],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000039,OST_CeilingsCut,CeilingsCut,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000040,OST_CeilingsProjection,CeilingsProjection,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008214,OST_FabricationContainmentCenterLine,Center Line,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008210,OST_FabricationPipeworkCenterLine,Center Line,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008196,OST_FabricationDuctworkCenterLine,Center Line,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009606,OST_TrussChord,Chord,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000076,OST_CloudLines,Cloud Lines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000550,OST_ColorFillLegends,Color Fill Legends,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
-2000552,OST_ColorFillSchema,Color Fill Schema,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001332,OST_ColumnAnalyticalGeometry,Column Analytical Geometry,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001344,OST_ColumnAnalyticalRigidLinks,Column Analytical Rigid Links,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000994,OST_ColumnOpening,Column Opening,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001063,OST_ColumnTags,Column Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2009636,OST_ColumnAnalytical,ColumnAnalytical,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009651,OST_ColumnAnalyticalTags,ColumnAnalyticalTags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2009638,OST_ColumnEndSegment,ColumnEndSegment,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000972,OST_ColumnLocalCoordSys,ColumnLocalCoordSys,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000100,OST_Columns,Columns,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
-2009506,OST_ColumnsHiddenLines,Columns Hidden Lines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009637,OST_ColumnStartSegment,ColumnStartSegment,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001085,OST_ToposolidDefault,Common Edges,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008082,OST_CommunicationDeviceTags,Communication Device Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2008081,OST_CommunicationDevices,Communication Devices,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
-2009613,OST_CompassInner,Compass Inner,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009615,OST_CompassOuter,Compass Outer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009623,OST_CompassPrimaryMonth,Compass Primary Month,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009624,OST_CompassSecondaryMonth,Compass Secondary Month,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009616,OST_CompassSection,Compass Section,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009622,OST_CompassSectionFilled,Compass Section Filled,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000927,OST_ComponentRepeater,Component Repeater,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000928,OST_ComponentRepeaterSlot,Component Repeater Slot,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008139,OST_ConduitCenterLine,Conduit Center Line,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008138,OST_ConduitDrop,Conduit Drop,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008141,OST_ConduitFittingCenterLine,Conduit Fitting Center Line,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008129,OST_ConduitFittingTags,Conduit Fitting Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2008128,OST_ConduitFitting,Conduit Fittings,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
-2008137,OST_ConduitRiseDrop,Conduit Rise,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008149,OST_ConduitRun,Conduit Runs,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
-2008144,OST_ConduitStandards,Conduit Standards,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2008133,OST_ConduitTags,Conduit Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2008132,OST_Conduit,Conduits,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
-2006100,OST_StructConnectionSymbols,Connection Symbols,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2007000,OST_ConnectorElem,Connector Element,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2007001,OST_ConnectorElemXAxis,Connector Element X Axis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2007002,OST_ConnectorElemYAxis,Connector Element Y Axis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2007003,OST_ConnectorElemZAxis,Connector Element Z Axis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000262,OST_Constraints,Constraints,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000350,OST_ContourLabels,Contour Labels,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
-2000721,OST_ControlAxisX,Control Axis X,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000772,OST_ControlAxisY,Control Axis Y,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000773,OST_ControlAxisZ,Control Axis Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000774,OST_ControlLocal,Control Local,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000982,OST_Coordination_Model,Coordination Model,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009014,OST_CoverType,Cover Type,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000536,OST_CropBoundary,Crop Boundaries,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000548,OST_CropBoundarySpecial,Crop Boundaries (Special),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2006245,OST_BridgeFramingCrossBracing,Cross Bracing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2001075,OST_AnalyticalMemberCrossSection,Cross Section,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000173,OST_CurtainGrids,Curtain Grids,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000322,OST_CurtainGridsSystem,Curtain Grids System,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2005012,OST_CurtainWallPanelTags,Curtain Panel Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
-2000170,OST_CurtainWallPanels,Curtain Panels,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-2000320,OST_CurtainGridsRoof,Curtain Roof Grids,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000341,OST_CurtaSystemFaceManager,Curtain System Face Manager,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000323,OST_CurtainGridsCurtaSystem,Curtain System Grids,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2009531,OST_CurtaSystemHiddenLines,Curtain System Hidden Lines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2005025,OST_CurtaSystemTags,Curtain System Tags,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-2000340,OST_CurtaSystem,Curtain Systems,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
-2000090,OST_Curtain_Systems,Curtain Systems,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-2000321,OST_CurtainGridsWall,Curtain Wall Grids,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-2005032,OST_CurtainWallMullionTags,Curtain Wall Mullion Tags,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
